2080000	6.1592	25.3703
2090000	6.1571	25.3616
2100000	6.1550	25.3530
2110000	6.1529	25.3444
2120000	6.1509	25.3359
2130000	6.1488	25.3274
2140000	6.1468	25.3190
2150000	6.1447	25.3106
2160000	6.1427	25.3023
2170000	6.1407	25.2940
2180000	6.1387	25.2857
2190000	6.1367	25.2775
2200000	6.1347	25.2693
2210000	6.1327	25.2612
2220000	6.1308	25.2531
2230000	6.1288	25.2450
2240000	6.1269	25.2370
2250000	6.1249	25.2290
2260000	6.1230	25.2211
2270000	6.1211	25.2132
2280000	6.1192	25.2054
2290000	6.1173	25.1976
2300000	6.1154	25.1898
2310000	6.1135	25.1821
2320000	6.1117	25.1744
2330000	6.1098	25.1667
2340000	6.1079	25.1591
2350000	6.1061	25.1515
2360000	6.1043	25.1439
2370000	6.1024	25.1364
2380000	6.1006	25.1289
2390000	6.0988	25.1215
2400000	6.0970	25.1141
2410000	6.0952	25.1067
2420000	6.0935	25.0994
2430000	6.0917	25.0921
2440000	6.0899	25.0848
2450000	6.0882	25.0776
2460000	6.0864	25.0704
2470000	6.0847	25.0632
2480000	6.0829	25.0561
2490000	6.0812	25.0490
2500000	6.0795	25.0419
2510000	6.0778	25.0348
2520000	6.0761	25.0278
2530000	6.0744	25.0209
2540000	6.0727	25.0139
2550000	6.0710	25.0070
2560000	6.0694	25.0001
2570000	6.0677	24.9933
2580000	6.0660	24.9864
2590000	6.0644	24.9796
2600000	6.0627	24.9729
2610000	6.0611	24.9661
2620000	6.0595	24.9594
2630000	6.0579	24.9528
2640000	6.0562	24.9461
2650000	6.0546	24.9395
2660000	6.0530	24.9329
2670000	6.0514	24.9263
2680000	6.0499	24.9198
2690000	6.0483	24.9133
2700000	6.0467	24.9068
2710000	6.0451	24.9004
2720000	6.0436	24.8939
2730000	6.0420	24.8875
2740000	6.0405	24.8811
2750000	6.0389	24.8748
2760000	6.0374	24.8685
2770000	6.0359	24.8622
2780000	6.0343	24.8559
2790000	6.0328	24.8497
2800000	6.0313	24.8434
2810000	6.0298	24.8372
2820000	6.0283	24.8311
2830000	6.0268	24.8249
2840000	6.0253	24.8188
2850000	6.0239	24.8127
2860000	6.0224	24.8066
2870000	6.0209	24.8006
2880000	6.0195	24.7946
2890000	6.0180	24.7886
2900000	6.0165	24.7826
2910000	6.0151	24.7766
2920000	6.0137	24.7707
2930000	6.0122	24.7648
2940000	6.0108	24.7589
2950000	6.0094	24.7530
2960000	6.0080	24.7472
2970000	6.0065	24.7414
2980000	6.0051	24.7356
2990000	6.0037	24.7298
3000000	6.0023	24.7241
3010000	6.0009	24.7183
3020000	5.9996	24.7126
3030000	5.9982	24.7069
3040000	5.9968	24.7013
3050000	5.9954	24.6956
3060000	5.9941	24.6900
3070000	5.9927	24.6844
3080000	5.9913	24.6788
3090000	5.9900	24.6732
3100000	5.9887	24.6677
3110000	5.9873	24.6622
3120000	5.9860	24.6567
3130000	5.9846	24.6512
3140000	5.9833	24.6457
3150000	5.9820	24.6403
3160000	5.9807	24.6348
3170000	5.9794	24.6294
3180000	5.9781	24.6241
3190000	5.9768	24.6187
3200000	5.9755	24.6133
3210000	5.9742	24.6080
3220000	5.9729	24.6027
3230000	5.9716	24.5974
3240000	5.9703	24.5921
3250000	5.9690	24.5869
3260000	5.9678	24.5816
3270000	5.9665	24.5764
3280000	5.9652	24.5712
3290000	5.9640	24.5660
3300000	5.9627	24.5609
3310000	5.9615	24.5557
3320000	5.9602	24.5506
3330000	5.9590	24.5455
3340000	5.9577	24.5404
3350000	5.9565	24.5353
3360000	5.9553	24.5302
3370000	5.9541	24.5252
3380000	5.9528	24.5202
3390000	5.9516	24.5152
3400000	5.9504	24.5102
3410000	5.9492	24.5052
3420000	5.9480	24.5002
3430000	5.9468	24.4953
3440000	5.9456	24.4904
3450000	5.9444	24.4854
3460000	5.9432	24.4805
3470000	5.9420	24.4757
3480000	5.9409	24.4708
3490000	5.9397	24.4660
3500000	5.9385	24.4611
3510000	5.9373	24.4563
3520000	5.9362	24.4515
3530000	5.9350	24.4467
3540000	5.9338	24.4419
3550000	5.9327	24.4372
3560000	5.9315	24.4324
3570000	5.9304	24.4277
3580000	5.9293	24.4230
3590000	5.9281	24.4183
3600000	5.9270	24.4136
3610000	5.9258	24.4090
3620000	5.9247	24.4043
3630000	5.9236	24.3997
3640000	5.9225	24.3950
3650000	5.9213	24.3904
3660000	5.9202	24.3858
3670000	5.9191	24.3813
3680000	5.9180	24.3767
3690000	5.9169	24.3721
3700000	5.9158	24.3676
3710000	5.9147	24.3631
3720000	5.9136	24.3586
3730000	5.9125	24.3541
3740000	5.9114	24.3496
3750000	5.9103	24.3451
3760000	5.9093	24.3407
3770000	5.9082	24.3362
3780000	5.9071	24.3318
3790000	5.9060	24.3274
3800000	5.9050	24.3230
3810000	5.9039	24.3186
3820000	5.9028	24.3142
3830000	5.9018	24.3098
3840000	5.9007	24.3055
3850000	5.8997	24.3011
3860000	5.8986	24.2968
3870000	5.8976	24.2925
3880000	5.8965	24.2882
3890000	5.8955	24.2839
3900000	5.8944	24.2796
3910000	5.8934	24.2754
3920000	5.8924	24.2711
3930000	5.8913	24.2669
3940000	5.8903	24.2626
3950000	5.8893	24.2584
3960000	5.8883	24.2542
3970000	5.8873	24.2500
3980000	5.8862	24.2458
3990000	5.8852	24.2417
4000000	5.8842	24.2375
4010000	5.8832	24.2334
4020000	5.8822	24.2292
4030000	5.8812	24.2251
4040000	5.8802	24.2210
4050000	5.8792	24.2169
4060000	5.8782	24.2128
4070000	5.8772	24.2087
4080000	5.8762	24.2047
4090000	5.8753	24.2006
4100000	5.8743	24.1966
4110000	5.8733	24.1926
4120000	5.8723	24.1885
4130000	5.8714	24.1845
4140000	5.8704	24.1805
4150000	5.8694	24.1765
4160000	5.8684	24.1726
4170000	5.8675	24.1686
4180000	5.8665	24.1646
4190000	5.8656	24.1607
4200000	5.8646	24.1568
4210000	5.8637	24.1528
4220000	5.8627	24.1489
4230000	5.8618	24.1450
4240000	5.8608	24.1411
4250000	5.8599	24.1372
4260000	5.8589	24.1334
4270000	5.8580	24.1295
4280000	5.8571	24.1257
4290000	5.8561	24.1218
4300000	5.8552	24.1180
4310000	5.8543	24.1142
4320000	5.8533	24.1104
4330000	5.8524	24.1066
4340000	5.8515	24.1028
4350000	5.8506	24.0990
4360000	5.8497	24.0952
4370000	5.8488	24.0914
4380000	5.8478	24.0877
4390000	5.8469	24.0840
4400000	5.8460	24.0802
4410000	5.8451	24.0765
4420000	5.8442	24.0728
4430000	5.8433	24.0691
4440000	5.8424	24.0654
