425.1465	646.5565	722.0022	637.75645	637.75645
415.53725	810.7844	1178.074	1239.679	1174.8373
392.0819	783.0755	1428.538	2048.5425	2259.4835
376.30565	758.1438	1393.034	2629.8045	3790.6435
346.5344	703.9075	1345.204	2569.8275	4646.8785
295.8647	634.0518	1239.714	2403.802	4368.245
