1	14142.4
2	29245.7
3	45626.25
4	60086.5
5	69234.45
6	76374.6
7	87172.85
8	103595.05
9	105313.85
10	107546.1
11	100176.2
12	93984.65
13	72490.75
14	132153.25
15	145081.6
16	178016.4
17	174580.45
18	174579.15
19	174398.9
20	173379.85
21	176598.95
22	175074.3
23	179058.65
24	175989.4
25	176472.1
26	176727.7
27	180228.0
28	177377.8
29	178032.3
30	174916.45
31	175592.65
32	174439.25
33	178852.45
34	180200.75
35	176756.5
36	172030.2
37	177512.5
38	179553.15
39	180908.15
40	177813.8
41	176795.45
42	176263.25
43	174627.2
44	173215.2
45	175816.8
46	176084.85
47	177684.15
48	175645.55
49	176843.2
50	173492.75
51	179063.9
52	177627.7
53	176974.55
54	177098.95
55	177126.95
56	179047.75
57	175683.55
58	178055.3
59	178186.95
60	181719.45
61	175366.45
62	181369.85
63	177560.9
64	176529.45
65	179916.1
66	178941.0
67	175352.9
68	184844.3
69	183232.85
70	177041.9
71	179006.45
72	180992.25
73	177723.55
74	181802.15
75	179553.95
76	181591.35
77	178913.15
78	183415.95
79	178784.45
80	181579.3
81	178494.0
82	176301.7
83	181221.3
84	178973.05
85	182872.8
86	182605.0
87	177723.4
88	177453.45
89	182304.4
90	176253.65
91	180880.75
92	174210.35
93	182263.15
94	179240.05
95	176154.25
96	179699.6
97	180748.6
98	172939.2
99	175946.6
100	182025.0
